# 客語
id,從化(呂田)_聲母,從化(呂田)_韻母,從化(呂田)_調值,從化(呂田)_調類,河源(廣東)_聲母,河源(廣東)_韻母,河源(廣東)_調值,河源(廣東)_調類,揭西(廣東)_聲母,揭西(廣東)_韻母,揭西(廣東)_調值,揭西(廣東)_調類,梅縣(廣東)_聲母,梅縣(廣東)_韻母,梅縣(廣東)_調值,梅縣(廣東)_調類,惠州(市區)_聲母,惠州(市區)_韻母,惠州(市區)_調值,惠州(市區)_調類,東莞(清溪)(客贛方言調查報告)_聲母,東莞(清溪)(客贛方言調查報告)_韻母,東莞(清溪)(客贛方言調查報告)_調值,東莞(清溪)(客贛方言調查報告)_調類,東莞(清溪)_聲母,東莞(清溪)_韻母,東莞(清溪)_調值,東莞(清溪)_調類,深圳(沙頭角)_聲母,深圳(沙頭角)_韻母,深圳(沙頭角)_調值,深圳(沙頭角)_調類,沙頭角麻雀嶺(香港新界)_聲母,沙頭角麻雀嶺(香港新界)_韻母,沙頭角麻雀嶺(香港新界)_調值,沙頭角麻雀嶺(香港新界)_調類,西貢荔枝莊(香港新界)_聲母,西貢荔枝莊(香港新界)_韻母,西貢荔枝莊(香港新界)_調值,西貢荔枝莊(香港新界)_調類,沙田赤泥坪(香港新界)_聲母,沙田赤泥坪(香港新界)_韻母,沙田赤泥坪(香港新界)_調值,沙田赤泥坪(香港新界)_調類,香港_聲母,香港_韻母,香港_調值,香港_調類,屯門楊小坑(香港新界)_聲母,屯門楊小坑(香港新界)_韻母,屯門楊小坑(香港新界)_調值,屯門楊小坑(香港新界)_調類,連南(廣東)_聲母,連南(廣東)_韻母,連南(廣東)_調值,連南(廣東)_調類,翁源(廣東)_聲母,翁源(廣東)_韻母,翁源(廣東)_調值,翁源(廣東)_調類,寧化(福建)_聲母,寧化(福建)_韻母,寧化(福建)_調值,寧化(福建)_調類,長汀(福建)_聲母,長汀(福建)_韻母,長汀(福建)_調值,長汀(福建)_調類,武平(福建)_聲母,武平(福建)_韻母,武平(福建)_調值,武平(福建)_調類,秀篆(福建詔安)_聲母,秀篆(福建詔安)_韻母,秀篆(福建詔安)_調值,秀篆(福建詔安)_調類,寧都(江西)_聲母,寧都(江西)_韻母,寧都(江西)_調值,寧都(江西)_調類,寧都縣梅江鎮_聲母,寧都縣梅江鎮_韻母,寧都縣梅江鎮_調值,寧都縣梅江鎮_調類,石城_聲母,石城_韻母,石城_調值,石城_調類,龍南_聲母,龍南_韻母,龍南_調值,龍南_調類,定南_聲母,定南_韻母,定南_調值,定南_調類,全南_聲母,全南_韻母,全南_調值,全南_調類,全南縣城廂鎮_聲母,全南縣城廂鎮_韻母,全南縣城廂鎮_調值,全南縣城廂鎮_調類,于都_聲母,于都_韻母,于都_調值,于都_調類,上猶縣社溪鄉江頭_聲母,上猶縣社溪鄉江頭_韻母,上猶縣社溪鄉江頭_調值,上猶縣社溪鄉江頭_調類,贛縣(江西蟠龍鎮)_聲母,贛縣(江西蟠龍鎮)_韻母,贛縣(江西蟠龍鎮)_調值,贛縣(江西蟠龍鎮)_調類,上猶(江西)_聲母,上猶(江西)_韻母,上猶(江西)_調值,上猶(江西)_調類,南康_聲母,南康_韻母,南康_調值,南康_調類,南康市蓉江鎮_聲母,南康市蓉江鎮_韻母,南康市蓉江鎮_調值,南康市蓉江鎮_調類,大余(江西)_聲母,大余(江西)_韻母,大余(江西)_調值,大余(江西)_調類,安遠縣欣山鎮_聲母,安遠縣欣山鎮_韻母,安遠縣欣山鎮_調值,安遠縣欣山鎮_調類,安遠_聲母,安遠_韻母,安遠_調值,安遠_調類,修水縣黃沙橋鄉_聲母,修水縣黃沙橋鄉_韻母,修水縣黃沙橋鄉_調值,修水縣黃沙橋鄉_調類,澡溪_聲母,澡溪_韻母,澡溪_調值,澡溪_調類,三都(江西銅鼓)_聲母,三都(江西銅鼓)_韻母,三都(江西銅鼓)_調值,三都(江西銅鼓)_調類,銅鼓_聲母,銅鼓_韻母,銅鼓_調值,銅鼓_調類,井岡山_聲母,井岡山_韻母,井岡山_調值,井岡山_調類,信宜思賀_聲母,信宜思賀_韻母,信宜思賀_調值,信宜思賀_調類,信宜錢排_聲母,信宜錢排_韻母,信宜錢排_調值,信宜錢排_調類,陽春三甲_聲母,陽春三甲_韻母,陽春三甲_調值,陽春三甲_調類,高州新垌_聲母,高州新垌_韻母,高州新垌_調值,高州新垌_調類,廉江石角_聲母,廉江石角_韻母,廉江石角_調值,廉江石角_調類,陽西塘口_聲母,陽西塘口_韻母,陽西塘口_調值,陽西塘口_調類,電白沙琅_聲母,電白沙琅_韻母,電白沙琅_調值,電白沙琅_調類,化州新安_聲母,化州新安_韻母,化州新安_調值,化州新安_調類,廉江青平_聲母,廉江青平_韻母,廉江青平_調值,廉江青平_調類,梧州西河(蒙山)_聲母,梧州西河(蒙山)_韻母,梧州西河(蒙山)_調值,梧州西河(蒙山)_調類,南寧馬山(片聯)_聲母,南寧馬山(片聯)_韻母,南寧馬山(片聯)_調值,南寧馬山(片聯)_調類,玉林興業(高峰鄉)_聲母,玉林興業(高峰鄉)_韻母,玉林興業(高峰鄉)_調值,玉林興業(高峰鄉)_調類,玉林容縣(縣底鎮縣底村)_聲母,玉林容縣(縣底鎮縣底村)_韻母,玉林容縣(縣底鎮縣底村)_調值,玉林容縣(縣底鎮縣底村)_調類,玉林北流(西埌鎮木棉村)_聲母,玉林北流(西埌鎮木棉村)_韻母,玉林北流(西埌鎮木棉村)_調值,玉林北流(西埌鎮木棉村)_調類,玉林北流(塘岸)_聲母,玉林北流(塘岸)_韻母,玉林北流(塘岸)_調值,玉林北流(塘岸)_調類,玉林福綿(橋鎮新沙村)_聲母,玉林福綿(橋鎮新沙村)_韻母,玉林福綿(橋鎮新沙村)_調值,玉林福綿(橋鎮新沙村)_調類,玉林陸川(客贛方言調查報告)_聲母,玉林陸川(客贛方言調查報告)_韻母,玉林陸川(客贛方言調查報告)_調值,玉林陸川(客贛方言調查報告)_調類,玉林陸川(橫山鄉四和村)_聲母,玉林陸川(橫山鄉四和村)_韻母,玉林陸川(橫山鄉四和村)_調值,玉林陸川(橫山鄉四和村)_調類,玉林博白(新田鎮村頭村)_聲母,玉林博白(新田鎮村頭村)_韻母,玉林博白(新田鎮村頭村)_調值,玉林博白(新田鎮村頭村)_調類,中山(南蓢合水)_聲母,中山(南蓢合水)_韻母,中山(南蓢合水)_調值,中山(南蓢合水)_調類,曼谷(半山客話)_聲母,曼谷(半山客話)_韻母,曼谷(半山客話)_調值,曼谷(半山客話)_調類,馬來西亞(柔佛士乃客家話)_聲母,馬來西亞(柔佛士乃客家話)_韻母,馬來西亞(柔佛士乃客家話)_調值,馬來西亞(柔佛士乃客家話)_調類,中山(五桂山、南蓈)_聲母,中山(五桂山、南蓈)_韻母,中山(五桂山、南蓈)_調值,中山(五桂山、南蓈)_調類
11555,tsʰ,in,21,上聲,tsʰ,in,55,陽去,tsʰ,in,21,上聲,tsʰ,in,52,去聲,tsʰ,in,31,陽去,tsʰ,in,21,上聲,tsʰ,in,21,上聲,tsʰ,in,42,去聲,tʃʰ,in,53,去聲,tʃʰ,in,53,去聲,tʃʰ,in,53,去聲,tsʰ,in,52,去聲,tʃʰ,in,55,去聲,tsʰ,in,51,去聲,tsʰ,in,55,去聲,tsʰ,iŋ,2,陽去,tsʰ,eŋ,21,陽去,tɕʰ,iŋ,31,上聲,tsʰ,in,33,陽去,tsʰ,in,55,陽去,tɕʰ,in,44,陽去,tɕʰ,in,32,去聲,tɕʰ,in,22,陽去,,,,,tɕʰ,in,22,陽去,,,,,tsʰ,ẽ,42,陽去,tɕʰ,iŋ,55,去聲,tɕ/tɕʰ,iŋ/iŋ,53/53,去聲/去聲,tɕʰ,iŋ,55,去聲,tɕʰ,iŋ,53,去聲,tɕʰ,iŋ,53,去聲,tɕʰ,iəŋ,33,陰平,tsʰ,iŋ,55,陽去,tsʰ,iŋ,55,陽去,tsʰ,in,53,去聲,tsʰ,in,53,去聲,tsʰ,in,53,去聲,tsʰ,in,53,去聲,tɕʰ,in,53,去聲,tsʰ,in,31,上聲,tsʰ,in,31,上聲,tsʰ,in,31,上聲,tsʰ,ən,31,上聲,tsʰ,in,44,去聲,tsʰ,in,21,上聲,tsʰ,ən,31,上聲,tsʰ,en,33,去聲,tsʰ,in,33,去聲,tʰ,in,53,去聲,tʃʰ,in,55,陰去,tsʰ,in,42,去聲,ts,in,42,去聲,tsʰ,in,44,陰平,tʃʰ,in,53,陰去,tsʰ,in,52,去聲,tsʰ,in,53,去聲,tsʰ,in,21,上聲,tsʰ,in,21,上聲,ts,un,55,去聲,tsʰ,in,21,上聲,ts,in,42,去聲,,,,
11558,,,,,,,,,,,,,,,,,tsʰ,in,31,陽去,,,,,tsʰ,in,21,上聲,tsʰ,in,42,去聲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tsʰ,in,53,去聲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tʃʰ,in,55,陰去,,,,,,,,,,,,,tʃʰ,in,53,陰去,,,,,,,,,,,,,,,,,ts,un,55,去聲,tsʰ,in,21,上聲,ts,in,42,去聲,,,,
11569,kʰ,un,21,上聲,,,,,,,,,,,,,kʰ,un,11,陽平,,,,,kʰ,un,21,上聲,kʰ,un,42,去聲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tɕ,iun,42,上聲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kʰ,ɛn,33,陰平,kʰ,un,42,去聲,kʰ,un,33,陰平,kʰ,un,21,上聲,kʰ,un,55,陰平,,,,,,,,,kʰ,un,44,陰平,kʰ,un,21,上聲,kʰ,un,55,去聲,kʰ,iun,21,上聲,,,,,,,,
11570,kʰ,un,21,上聲,,,,,,,,,,,,,kʰ,un,11,陽平,,,,,kʰ,un,21,上聲,kʰ,un,42,去聲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tɕ,iun,42,上聲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kʰ,ɛn,33,陰平,kʰ,un,42,去聲,kʰ,un,33,陰平,kʰ,un,21,上聲,kʰ,un,55,陰平,,,,,,,,,kʰ,un,44,陰平,kʰ,un,21,上聲,kʰ,un,55,去聲,kʰ,iun,21,上聲,,,,,,,,
11575,kʰ,un,21,上聲,kʰ,un,12,陰去,kʰ,un,53,陰平,kʰ,iun,44,陰平,kʰ,un,35,上聲,kʰ,un,21,上聲,kʰ,un,21,上聲,kʰ,un,42,去聲,kʰ,un,31,上聲,kʰ,un,31,上聲,kʰ,un,31,上聲,kʰ,un,52,去聲,kʰ,un,31,上聲,kʰ,ɔn,44,陰平,kʰ,un,55,去聲,k,iŋ,33,陰平,tʃʰ,eŋ,33,陰平,tɕʰ,iŋ,45,陰平,kʰ,un,51,陰上去,tsʰ,ən,43,陰平,,,,,kʰ,in,24,陽平,tɕʰ,in,24,陰平,tɕʰ,in,53,陰去,tɕʰ,iun,,,tɕʰ,iun,22/24,陽去/陰平,tɕʰ,yẽ,35,上聲,tɕʰ,yŋ,24,陰平,tɕʰ,iŋ,33,陰平,tɕʰ,yŋ,24,陰平,tɕʰ,yŋ,44,陰平,tɕʰ,iŋ,44,陰平,tɕʰ,iəŋ,33,陰平,tɕʰ,iəŋ,31,上聲,tɕʰ,iŋ,31,上聲,tɕʰ,in,24,陰平,tɕʰ,in,21,上聲,tɕʰ,in,35,陰平,tɕʰ,in,24,陰平,kʰ,iun,24,陰平,kʰ/kʰ,un/un,31/45,上聲/陰平,kʰ,un,34,陰平,kʰ,un,31,上聲,kʰ,un,31,上聲,kʰ,un,45,陰平,kʰ/kʰ,un/un,21/35,上聲/陰平,kʰ,un,31,上聲,k,un,31,上聲,kʰ,un,31,上聲,kʰ,un,35,陰平,kʰ,uɐn,55,陰去,kʰ,un,42,去聲,kʰ,un,33,陰平,kʰ,un,21,上聲,kʰ,un,55,陰平,kʰ,un,44,陰平,kʰ,un,53,去聲,kʰ,un,42,去聲,kʰ,un,21,上聲,kʰ,un,33,陰平,kʰ,un,21,上聲,kʰ,un,31,上聲,,,,
11580,z,in,21,上聲,0,jin,12,陰去,ʒ,in,21,上聲,0,in,31,上聲,ɲ,in,213,陰去,z,in,21,上聲,z,in,21,上聲,z,in,31,上聲,j,in,34,陰平,ʒ,in,31,上聲,ʒ,in,34,陰平,z,in,41,上聲,j,in,31,上聲,0,in,22,上聲,0,in,21,上聲,0,iŋ,31,上聲,0,ieŋ,42,上聲,0,iŋ,31,上聲,z,un,51,陰上去,0,in,43,陰平,0,in,214,上聲,,,,,,,,,,,,,,,,,0,in,42,上聲,,,,,j,iŋ,42,上聲,0,iŋ,31,上聲,,,,,,,,,,,,,0,iəŋ,42,上聲,j,iŋ,31,上聲,,,,,0,in,21,上聲,,,,,0,in,21,上聲,,,,,,,,,0,in,31,上聲,0,in,31,上聲,0,in,31,上聲,0,in,31,上聲,0,in,31,上聲,0,in,21,上聲,z,ən,31,上聲,0,ien,31,上聲,z,in,31,上聲,0,in,31,上聲,0,iɐn,31,陰上,z,in,21,上聲,z,in,21,上聲,z,in,21,上聲,0,in,42,陰上,z,in,31,上聲,0,in,22,上聲,z,in,21,上聲,z,in,21,上聲,0,in,52,上聲,z,in,42,去聲,0,in,31,上聲,,,,
11581,z,in,21,上聲,0,jin,12,陰去,ʒ,in,21,上聲,0,in,31,上聲,ɲ,in,213,陰去,z,in,21,上聲,z,in,21,上聲,z,in,31,上聲,j,in,34,陰平,ʒ,in,31,上聲,ʒ,in,34,陰平,z,in,41,上聲,j,in,31,上聲,0,in,22,上聲,0,in,21,上聲,0,iŋ,31,上聲,0,ieŋ,42,上聲,0,iŋ,31,上聲,z,un,51,陰上去,0,in,43,陰平,0,in,214,上聲,,,,,,,,,,,,,,,,,0,in,42,上聲,,,,,j,iŋ,42,上聲,0,iŋ,31,上聲,,,,,,,,,,,,,0,iəŋ,42,上聲,j,iŋ,31,上聲,,,,,0,in,21,上聲,,,,,0,in,21,上聲,,,,,,,,,0,in,31,上聲,0,in,31,上聲,0,in,31,上聲,0,in,31,上聲,0,in,31,上聲,0,in,21,上聲,z,ən,31,上聲,0,ien,31,上聲,z,in,31,上聲,0,in,31,上聲,0,iɐn,31,陰上,z,in,21,上聲,z,in,21,上聲,z,in,21,上聲,0,in,42,陰上,z,in,31,上聲,0,in,22,上聲,z,in,21,上聲,z,in,21,上聲,0,in,52,上聲,z,in,42,去聲,0,in,31,上聲,,,,
11596,m,in,44,陰平,,,,,,,,,m,ɛn,31,上,m,in,213,陰去,,,,,m,en,21,上聲,m,in,31,上聲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,in,214,上聲,,,,,,,,,,,,,,,,,,,,,,,,,m,iŋ,42,上聲,,,,,,,,,,,,,m,iŋ,42,上聲,,,,,m,iŋ,31,上聲,,,,,m,in,21,上聲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,in,213,陽平,m,en,33,陰平,m,in,33,陰平,m,in,21,上聲,m,in,42,陰上,m,in,31,上聲,,,,,m,an,21,上聲,m,an,21,上聲,m,in,52,上聲,m,en,33,陰平,m,in,31,上聲,,,,
11598,m,in,44,陰平,m,in,12,陰去,m,iɛn,53,陰平,m,ɛn,31,上聲,m,in,213,陰去,m,en,21,上聲,m,en,21,上聲,m,in,31,上聲,b,ɛn,31,上聲,b,ɛn,31,上聲,b,ɛn,31,上聲,b,ɛn,34,陰平,b,ɛn,31,上聲,m,in,22,上聲,m,in,21,上聲,m,iŋ,31,上聲,m,eŋ,42,上聲,m,ɛŋ,31,上聲,m,ɛn,51,陰上去,m,in,213,上聲,m,in,214,上聲,m,in,31,上聲,m,in,53,上聲,m,in,31,上聲,m,in,42,上聲,,,,,m,ẽ,35,上聲,m,iŋ,42,上聲,m,iŋ,31,上聲,m,iŋ,42,上聲,m,iŋ,21,上聲,m,iŋ,42,上聲,m,iəŋ,42,上聲,m,iŋ,31,上聲,m,iŋ,31,上聲,m,in,21,上聲,m,in,21,上聲,m,in,21,上聲,m,in,21,上聲,m,in,21,上聲,m,ɐn,24,陽平,m,in,31,上聲,m,ən,12,陽平,m,ən,31,上聲,m,ɐn,31,上聲,m,ɐn,21,上聲,m,ɛn,34,陰平,m,en,31,上聲,m,in,31,上聲,m,in,31,上聲,m,in,33,陰平,m,en,33,陰平,m,in,33,陰平,m,in,21,上聲,m,in,42,陰上,m,in,31,上聲,m,ən,44,陰平,m,an,44,陰平,m,an,21,上聲,m,un,52,上聲,m,un,21,上聲,m,in,31,上聲,,,,
11625,ts,ɵn,35,陽平,ts,un,24,上聲,tʃ,un,21,上聲,ts,un,31,上聲,ts,un,33,陰平,ts,un,21,上聲,ts,un,21,上聲,ts,un,31,上聲,tʃ,un,31,上聲,tʃ,un,31,上聲,tʃ,un,31,上聲,ts,un,41,上聲,tʃ,un,31,上聲,tʃ,ɔn,22,上聲,ts,iun,21,上聲,ts,ɯŋ,31,上聲,tʃ,eŋ,42,上聲,ts,eŋ,31,上聲,tʃ,yn,51,陰上去,ts,un,213,上聲,ts,un,214,上聲,ts,un,31,上聲,ts,ən,53,上聲,ts,ən,31,上聲,ts,un,42,上聲,ts,un,42,上聲,tʃ,uẽ,35,上聲,tɕ,yŋ,42,上聲,ts,əŋ,31,上聲,ts,yŋ,42,上聲,tɕ,yŋ,21,上聲,tɕ,yŋ,42,上聲,tɕ,iəŋ,42,上聲,ts,əŋ,31,上聲,ts,əŋ,31,上聲,tʂ,ən,21,上聲,t,ən,21,上聲,tʂ,ən,21,上聲,tʂ,ən,21,上聲,ts,un,21,上聲,ts,un,31,上聲,ts,un,31,上聲,ts,un,31,上聲,ts,un,31,上聲,ts,un,31,上聲,ts,un,21,上聲,ts,ən,31,上聲,ts,un,31,上聲,ts,un,31,上聲,tʃ,un,31,上聲,tʃ,ɐn,31,陰上,ts,un,21,上聲,ts,un,21,上聲,ts,un,21,上聲,tʃ,un,42,陰上,ts,un,31,上聲,ts,un,22,上聲,ts,un,21,上聲,ts,un,21,上聲,ts,un,52,上聲,ts,un,21,上聲,ts,un,31,上聲,,,,
11626,ts,ɵn,35,陽平,ts,un,24,上聲,tʃ,un,21,上聲,ts,un,31,上聲,ts,un,35,上聲,ts,un,21,上聲,ts,un,21,上聲,ts,un,31,上聲,tʃ,un,31,上聲,tʃ,un,31,上聲,tʃ,un,31,上聲,ts,un,41,上聲,tʃ,un,31,上聲,tʃ,ɔn,22,上聲,ts,iun,21,上聲,ts,ɯŋ,31,上聲,tʃ,eŋ,42,上聲,ts,eŋ,31,上聲,yn,yn,51,陰上去,ts,un,213,上聲,ts,un,214,上聲,ts,un,31,上聲,ts,ən,53,上聲,ts,ən,31,上聲,ts,un,42,上聲,ts,un,42,上聲,tʃ,uẽ,35,上聲,tɕ,yŋ,42,上聲,ts,əŋ,31,上聲,ts,yŋ,42,上聲,tɕ,yŋ,21,上聲,tɕ,yŋ,42,上聲,tɕ,iəŋ,42,上聲,ts,əŋ,31,上聲,ts,əŋ,31,上聲,tʂ,ən,21,上聲,t,ən,21,上聲,tʂ,ən,21,上聲,tʂ,ən,21,上聲,ts,un,21,上聲,ts,un,31,上聲,ts,un,31,上聲,ts,un,31,上聲,ts,un,31,上聲,ts,un,31,上聲,ts,un,21,上聲,ts,ən,31,上聲,ts,un,31,上聲,ts,un,31,上聲,tʃ,un,31,上聲,tʃ,ɐn,31,陰上,ts,un,21,上聲,ts,un,21,上聲,ts,un,21,上聲,tʃ,un,42,陰上,ts,un,31,上聲,ts,un,22,上聲,ts,un,21,上聲,ts,un,21,上聲,ts,un,52,上聲,ts,un,21,上聲,ts,un,31,上聲,,,,
11629,v,un,21,上聲,,,,,,,,,0,iun,44,陰平,ŋ,un,213,陰去,,,,,z,iun,33,陰平,z,in,31,上聲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,in,214,上聲,,,,,,,,,,,,,,,,,,,,,,,,,j,iŋ,42,上聲,,,,,,,,,,,,,,,,,,,,,j,iŋ,31,上聲,,,,,0,in,21,上聲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,uɐn,31,陰上,z,in,21,上聲,z,un,21,上聲,z,un,21,上聲,0,iun,42,陰上,z,un,31,上聲,,,,,z,un,21,上聲,z,un,21,上聲,v,un,52,上聲,z,un,33,陰平,,,,,,,,
11631,v,un,21,上聲,0,yn,24,上聲,ŋ,un,53,陰平,0,iun,44,陰平,ŋ,un,213,陰去,z,iun,33,陰平,z,iun,33,陰平,z,un,33,陰平,j,iun,31,上聲,ʒ,un,31,上聲,ʒ,un,31,上聲,z,un,41,上聲,j,iun,31,上聲,0,yɔn,22,上聲,0,yn,21,上聲,v,iŋ,31,上聲,0,ieŋ,42,上聲,0,iŋ,31,上聲,v,in,51,陰上去,0,in,43,陰平,0,in,214,上聲,v,in,31,上聲,0,in,53,上聲,0,in,31,上聲,0,in,24,陰平,,,,,0,yẽ,35,上聲,j,yŋ,42,上聲,0,iŋ,31,上聲,0,yŋ,42,上聲,0,yŋ,44,陰平,0,iŋ,42,上聲,0,iəŋ,42,上聲,j,iŋ,31,上聲,0,iŋ,31,上聲,0,in,21,上聲,0,in,21,上聲,0,in,21,上聲,0,in,21,上聲,0,iun,21,上聲,v,un,31,上聲,0/ȵ,yun/yun,31/31,上聲/上聲,0,un,31,上聲,v,ən,31,上聲,0,iun,31,上聲,v,ɐn,21,上聲,z,ən,31,上聲,0,iun,31,上聲,z,un,31,上聲,v,un,35,陰平,0,iɐn,31,陰上,z,un,33,陰平,v,un,11,陽平,z,un,21,上聲,0,iun,42,陰上,z,un,31,上聲,0,yn,22,上聲,z,un,21,上聲,z,un,21,上聲,v,un,52,上聲,z,un,33,陰平,0,iun,21,陽平,,,,
11637,s,ɵn,21,上聲,s,un,24,上聲,s,un,21,上聲,s,un,31,上聲,s,un,35,上聲,s,un,21,上聲,s,un,21,上聲,s,un,31,上聲,ʃ,un,31,上聲,ʃ,un,31,上聲,ʃ,un,31,上聲,s,un,41,上聲,ʃ,un,31,上聲,s,ɔn,22,上聲,s,iun,21,上聲,s,iŋ,31,上聲,s,eŋ,42,上聲,s,eŋ,31,上聲,s,un,51,陰上去,s,in,213,上聲,ɕ,in,214,上聲,,,,,,,,,,,,,,,,,ɕ/s,in/un,42,上聲,,,,,ɕ,iŋ,42,上聲,s,əŋ,31,上聲,,,,,,,,,ɕ,yŋ,42,上聲,ɕ,iəŋ,42,上聲,s,əŋ,31,上聲,,,,,s,ən,21,上聲,,,,,s,ən,21,上聲,,,,,,,,,s,un,31,上聲,s,un,31,上聲,ɬ,un,31,上聲,ɬ,un,31,上聲,s,un,31,上聲,ɬ,un,21,上聲,ɬ,ən,31,上聲,ɬ,un,31,上聲,ɬ,un,31,上聲,θ,un,31,上聲,ʃ,ɐn,31,陰上,s,un,21,上聲,ɬ,un,21,上聲,ɬ,un,21,上聲,ɬ,un,42,陰上,ɬ,un,31,上聲,s,un,22,上聲,s,un,21,上聲,s,un,21,上聲,s,un,52,上聲,s,un,42,去聲,s,un,31,上聲,,,,
11638,s,ɵn,21,上聲,s,un,24,上聲,s,un,21,上聲,s,un,31,上聲,s,un,35,上聲,s,un,21,上聲,s,un,21,上聲,s,un,31,上聲,ʃ,un,31,上聲,ʃ,un,31,上聲,ʃ,un,31,上聲,s,un,41,上聲,ʃ,un,31,上聲,s,ɔn,22,上聲,s,iun,21,上聲,s,iŋ,31,上聲,s,eŋ,42,上聲,s,eŋ,31,上聲,s,un,51,陰上去,s,in,213,上聲,ɕ,in,214,上聲,,,,,,,,,,,,,,,,,ɕ/s,in/un,42,上聲,,,,,ɕ,iŋ,42,上聲,s,əŋ,31,上聲,,,,,,,,,ɕ,yŋ,42,上聲,ɕ,iəŋ,42,上聲,s,əŋ,31,上聲,,,,,s,ən,21,上聲,,,,,s,ən,21,上聲,,,,,,,,,s,un,31,上聲,s,un,31,上聲,ɬ,un,31,上聲,ɬ,un,31,上聲,s,un,31,上聲,ɬ,un,21,上聲,ɬ,ən,31,上聲,ɬ,un,31,上聲,ɬ,un,31,上聲,θ,un,31,上聲,ʃ,ɐn,31,陰上,s,un,21,上聲,ɬ,un,21,上聲,ɬ,un,21,上聲,ɬ,un,42,陰上,ɬ,un,31,上聲,s,un,22,上聲,s,un,21,上聲,s,un,21,上聲,s,un,52,上聲,s,un,42,去聲,s,un,31,上聲,,,,
11648,tsʰ,ɵn,21,上聲,,,,,,,,,tsʰ,un,31,上,tsʰ,un,35,上聲,,,,,tsʰ,un,21,上聲,tsʰ,un,31,上聲,tʃʰ,un,31,上聲,tʃʰ,un,31,上聲,tʃʰ,un,31,上聲,,,,,tʃʰ,un,31,上聲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tsʰ,un,214,上聲,,,,,,,,,,,,,,,,,ŋ/tsʰ,o/un,44/42,陰去/上聲,,,,,tɕʰ,yŋ,42,上聲,,,,,,,,,,,,,tɕʰ,yŋ,42,上聲,,,,,tsʰ,əŋ,31,上聲,,,,,tʂʰ,ən,21,上聲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tʃʰ,ɐn,31,陰上,tsʰ,un,21,上聲,tsʰ,un,21,上聲,tsʰ,un,21,上聲,tʃʰ,un,42,陰上,tsʰ,un,31,上聲,,,,,tsʰ,un,21,上聲,tsʰ,un,21,上聲,tsʰ,un,52,上聲,tsʰ,un,21,上聲,tsʰ,un,31,上聲,,,,
11649,tsʰ,ɵn,21,上聲,,,,,,,,,,,,,tsʰ,un,35,上聲,,,,,tsʰ,un,21,上聲,tsʰ,un,31,上聲,tʃʰ,un,31,上聲,tʃʰ,un,31,上聲,tʃʰ,un,31,上聲,,,,,tʃʰ,un,31,上聲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tsʰ,un,214,上聲,,,,,,,,,,,,,,,,,ŋ/tsʰ,o/un,44/42,陰去/上聲,,,,,tɕʰ,yŋ,42,上聲,,,,,,,,,,,,,tɕʰ,yŋ,42,上聲,,,,,tsʰ,əŋ,31,上聲,,,,,tʂʰ,ən,21,上聲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tʃʰ,ɐn,31,陰上,tsʰ,un,21,上聲,tsʰ,un,21,上聲,tsʰ,un,21,上聲,tʃʰ,un,42,陰上,tsʰ,un,31,上聲,,,,,tsʰ,un,21,上聲,tsʰ,un,21,上聲,tsʰ,un,52,上聲,tsʰ,un,21,上聲,tsʰ,un,31,上聲,,,,
